id,tweet,label
9162, I don't use My Space,0
9164, nope  never,0
9185, some of them,0
9186, yessss,0
9187, sometimes I saw one the other day at Wal Mart and thought &quot; no wonder she's Pregnant ! &quot; LOL,0
9210, I am Happy I am feeling quite peaceful right now,0
9211, My Mom is here,0
9212, &quot; keep you drink   just give me the money &quot; Pink,0
9213, dying,0
9214, beer,0
9215, half full,0
9216, work for it,0
9217, no. It's none of their business,0
9218, Open Minded  but I HOPE that I am sent to Heaven,0
9219, no  not at all. I am 6 ft 1'' and 186 lbs as of this morning,0
9220, Killing your Un Born Child is never acceptable EVER,0
9221, yes  and yes. I have one girl  she is 16,0
9222, I am satisfied with it I am 6 ft 1&quot;,0
9223, no. I find it exciting,0
9224, I am really 44  and an Outlaw is someone that is Out side the Law. I have been to jail several times,0
9225, nope. Never even wanted to be,0
9226, I am right out about how i feel If they don't like it  then they / he / she / can kiss my ass,0
9209, no  not really In jail I had to be  but in reall life I sux at it,0
9208, yes  John Cougar Mellancamp,0
9207, for it,0
9206, nope  nope  and nope,0
9188, Both,0
9189, I am the same way,0
9190, Nope. Men and Women can each contribute.,0
9191, The Red Cross  VH1 Save the Music  Catholic Social Servises,0
9192, Town Pump,0
9193, There is Nothing in Life so bad that a Cold beer and a Warm Hug can't fix,0
9194, yes. Swimming uses every muscles in your body Cheerleading is mostly gymnastics anymore  so yes  It's a sport,0
9195, No I am Divorced I have a GF now thou. we have been together for two weeks,0
9145, ha ha ha how cum FS won't let me ask you any more Q's ??,0
9196, I have a 16 year old Daughter  so no,0
9198, I decide for myself,0
9199, nope I once had dog stew I will try anything,0
9200, yesssss,0
9201, no I have no fear other than Death,0
9202, nope,0
9203, yes  it doesn't bother me,0
9204, I draw,0
9205, nope,0
9197, yes  beer mostly,0
9059, 3:55am ;D,0
9144, kisses,0
9142, gotta Love Him,0
9082, Gaga or Yelyah *-*,0
9083, aww ;D you never know <3,0
9084, bahahahaha,0
9085, her lips u2661,0
9086, idk i think because i love Gaga xD,0
9087, aww idk <33,0
9088, that's me  D,0
9089, she was playing with me =/,0
9090, ...,0
9091, i like JB's songs :],0
9092, idk :(,0
9093, he's following me :P and he did me #FF LOOK  http://twitter.com/followers?page=1321183660599798844,0
9094, because i don't know who's him lmao :P,0
9095, because i dn't want to ;D,0
9096, idk...,0
9097, i don't think so :PP but i'll do with Gaga xD,0
9098, i like to know new people LOL,0
9081, umm idk... i think usher (:,0
9099, bahaha :-#,0
9080, Gaga and Hayley Williams xD,0
9078, :-#,0
9061, This http://1.bp.blogspot.com/_NEtKXcIKSjI/Sp_NeGf_CsI/AAAAAAAAAB0/ZPG93aVC-ok/S264/lady+gaga+gift.jpeg,0
9062, my life is boring. i think my piercings :D,0
9063, yup :D,0
9064, Paramore: Careful/TheOnlyException/TurnItOff. GaGa: BadRomance/PokerFace/Speechless. Bieber: ThatShouldBeMe/Overboard... sorry but i can't choose :D,0
9065, i think that if we are too far... ins't gonna work :/,0
9066, :-#,0
9067, ;),0
9068, my religion is GOD :P,0
9069, never :D,0
9070, December 23 1995 ;),0
9071, listen to music u266a,0
9072, ahaha you give me wrong your formspring :PP,0
9073, i live in colombia :),0
9074, L.A.,0
9075, L.A.  N.Y.  Vegas  Paris  London  Australia  Toronto haha ;D,0
9076, HAYLEY WILLIAMS *-* *-* *-* u2665 u2665 u2665 i love you hayley *-* *-* *-* ahahha :D you make me hyper :P,0
9077, smexy (;,0
9079, @LadyGaga Lmaoo,0
9100, Life you will never know... u266a,0
9101, just if you pay me :P,0
9102, i don't have money :c,0
9125, Thanks ;D,0
9126, hahah you tell me ;D,0
9127, awwu2665,0
9128, <33,0
9129, Si... soy de colombia xD aprendi ingles en twitter,0
9130, tnx ;) wanna know more? just ask!,0
9131, Gaga ate my u2665,0
9132, okies,0
9133, Kool Pyophosphite made me what I am today ! !  LOL,0
9134, what ever it took to take of my Kid. I have lived in a trailor house for the last ten years to make my child support payments I would do again if I ahd to,0
9135, no. That's drama I don't need. I rely on being OUTside the law  I don't need attention or drama in my Life,0
9136, no such thing as perfect so yeay  i believe the first line,0
9137, 115  and I did it in my head in 2 seconds,0
9138, ignore them,0
9139, yes  It's intamante,0
9140, When it's a girl  I always ask if I can kiss her if it;s a man  I just reach out and kiss him,0
9141, Pepper  sweet  fruit  girls   movies   summer,0
9124, hahah idk  @spencerpratt @heidimontag @marccolombo and @preciousweapons are following me :D,0
9123, ;D,0
9122, bahaha ;D who are you?,0
9121, ;),0
9103, if you come to my house YEAH! ;D,0
9104, we live too far :/,0
9105, ...,0
9106, :P,0
9107, maybe with gaga ;D jk,0
9108, yeahu2665 *KISS*,0
9109, i think the first one LOL,0
9110, yes u2665 :-#,0
9143, ha ha ha ha ha ha ha ha ha,0
9111, yeaah ;D,0
9113, bahahahah jk ily :D,0
9114, u2665,0
9115, u2665,0
9116, hahah sisis muchas,0
9117, aww paramore is my obsession :D,0
9118, (;,0
9119, yup (;,0
9120, ;D,0
9112, yup ;D right now!,0
5433, skull tats and top lip piercing,0
5466, lol yes i drink never herd of that game is it like 21 kinda like gang gang ga more?? lol with fingers thought haha i used to party hard out not so much anymore dont go out as often as i did i used to go to work after work home shower and party everyday tragic if you ask me lol,0
5431, cant member what it said tell me what it said and ill resend it lol,0
1858, nothing. im in jammas and my glasses. haha so i guess my glasses! haha,0
1859, oddest.. umm the driveway. haha i like to layout with out straps! ;),0
1860, .,0
1861, hmmm..I can almost always give any person the benefit of the doubt no matter what. I can find the silver lining in any situation.. :),0
1862, silliest. idk haha im pretty silly all the time,0
1863, love,0
1864, A picture of me and timothy when we went on a Riverboat cruise and dinner. It was soo romantic :)  I love that picture!,0
1857, hmm..exotic? i think florida doesn't count but that's about as exotic as your goin to get..haha,0
1865, nothing. sorry im uninteresting currently haha ive beens ick,0
1867, Lots of things. My brother overcame cancer at 2 years old. That was prolly the worst.,0
1868, the  way people are to each other.,0
1869, cedar point i believe.,0
1870, My 17th. My family went to Florida Disney World for a week and on the way back they took me to the beach  its what I wanted. I was sick the last 3 days and the entire way home. It was great.,0
1871, jennifer,0
1872, a sunrise in hot pink orange yellows and blues with a black tree across the skyline and hints of purple. its pretty sweet but it changes weekly usually :),0
1873, Lemon :] hahaha,0
1866, my parents turned the lights out on my sister and i when we watch the newest Texas Chainsaw Masacare in Theaters. They said they went up to the store...but they didnt  they stayed to torment us...and we thought we were really being attacked or something. My dad crawled in the window.... all the lights off. he made the breaker trip...and we heard cracking floor noises in the kitchen..about shit our pants. all i had was a hanger and thought if anyone had to do anything it'd be me....r So of course i finally made myself around the corner of our room and the lights came back on....not too much later there was nocking on our window and like the dumb crazy person in the movie that you wanna scream at for not just leaving the window alone  i threw up the blinds to see my Dad's face plastered up against the window and hands up scaring me half to death!!! It was awful. I was mad at my dad for like the next 2 or 3 days. hahaha i cried and yelled and i was only like 13 but still. hahhaa it was good.,0
1856, I dont really get embarrassed much. It takes a lot. and i mean a lot. lol I just dont care really what people think and i like to make people laugh so it works in my favor :]r r But i would have to say  for most people...they would find this embarrassing. I was on a family vaca Woowhoo in the smokies  and we stopped on the side of the road to hang out in a creek and i sooo had to take a crap. We were nowhere close to anything and I did in the woods on the side of the road. And of course people pulled right infront of my parents mini and got out to come down in the creek too. I dont think anyone saw me but that was potentially embarrassing. haha My family found it hilarious.,0
1855, Umm made love to my boyfriend. :] r hahah,0
1854, kohl's actually.,0
1837, hooker.hahaha,0
1838, I care wayy to much.,0
1839, Softball. Alltime loved sport. It was my haven to this world. Behind the plate I was a superstar and nothing could go wrong. :]r I miss it mostly.,0
1840, vacations.,0
1841, I have my nipples pierced. ha,0
1842, repeat question,0
1843, my heart/,0
1844, I dont even want to talk about it. and stress is overrated. i just dont like to think about it,0
1845, idk,0
1846, bravest? idk off the top of my head. im pretty brave but idk if ive really had to opportunity to be brave yet....,0
1847, hmm i havent seen anything crazy lately. Its been more like uhhhh bed. sleep. sick. sleep more. haha,0
1848, have babies :) hahah that is pretty crazy.,0
1849, go back to sleep! hahaha,0
1850, MOOOOOOOOOOOOOOOOOO!,0
1851, hmm..depended on how much and where i was at the time. but if it happened now and where im at in my life currently  I would buy a used car for my bf and then pay the rest of rent off for the year. hahaha,0
1852, pictures!,0
1853, Dirt.,0
1874, grippos :) they are the bomb diggiety.,0
1875, I like my ma's homemade chicken noodle soup :],0
1876, Along came polly.,0
1877, I would have to say currently..r my newest pair of brown skinny jeans and this polester teal crazy print off the shoulder blouse :] I feel super pretty in it!,0
1899, I was dancing in the kitchen lastnight while cooking grilled cheese for timmy and we were laughing about it cause i was doing the robot out of the blue :),0
1900, timothy. Lastnight for both.,0
1901, the vibe they give off,0
1902, About schmidt. r The only movie I couldnt get through to save my life. And I love Jack Nicholson. But this movie was horrible.,0
1903, Shrek,0
1904, Hmm..broken bridges,0
1905, along came polly. cause its funny,0
1906, hip hop,0
1907, nationality...tehehehe. Im half korean.,0
1908, Others what?,0
1909, fortpolk. a military base,0
1910, Hmmmm dont. i think reality tv should be banned haha,0
1911, Baptist but im solo currently with the whole not going to church and all. I hate the overwelming feeling of having to go to church for the preacher  not the reason..GOd. Its whatever though.,0
1912, he should have a right to speak his opinion,0
1913, none. haha,0
1914, repeat. but will smith from fresh prince of belair. if he wasn't a dude. haha,0
1915, Ah me. by griffen house :] idk why. It just makes me happy,0
1898, I have a chocolate. r A blackberry would be nice to carry I suppose but its a waste of money. All phones do the same for what I need. textingg :] ha,0
1836, My mind.,0
1897, Everything!!! seriously.r But when im sad. Ah me by griffen house  I love ADTR &amp; Emarosa any time of the day  anything I can do the robot to and Emmure when Im feeling thrashin :] ha. Ohh and i like instrumental music. Underoaths cd of violins is my all time favorite <3,0
1895, the creepy guy that crawls in little girls windows and does bad things to them in the night.,0
1878, Raspberry Vinegrette,0
1879, Just hang out. Used to be drink all the time  but ive kinda of had to grow out of that stage. So anymore its having dinner and hanging out till late bullshiting ;],0
1880, bananas :],0
1881, The beast.,0
1882, Live it  loving and being kind. Kindness is key to everything that brings happiness in life.,0
1883, To survive this crazy thing we call life..,0
1884, No regrets . truly and ive done some stupid things but i wouldnt be where I am now without them :],0
1885, Disney. Pocahontas by far,0
1886, 60 inches. :],0
1887, There is no perfect lol but I suppose with a funny guy-polite  random and spontaneous  maybe a night out at a 70's club and dress up go to dinner before. haha that'd be fun!! :),0
1888, Spontaneousness. As much as I love to get all dressed up and go out to a big super nice expensive restuarant  I'd much rather just be in comfy clothes  go out to grab some chipotle--eating outside of course :] then maybe to the drive in with a buncha snackies and a jug of tea :] lay together with my lovee under the stars and enjoy each other.,0
1889, Florida :] always.r But i wanna see the grand canyon.,0
1890, If it isn't broken  don't try to fix it :],0
1891, They don't feel. Theyre are wayy to many people in this world that don't truly care if they hurt anothers feelings. And its like it makes them feel better about themself. But in reality  they're only insecure about something they have to deal with  whether it be personally or physically or emotionally..just because your not happy with yourself  doesn't mean you should try to make others feel worse about themselves. But that is just my opinion and what do I know. Friendliness only gets a slap in the face more often than not. :] pass it on haha,0
1892, baptist.,0
1893,7 1/2,0
1894, aries.,0
1896, blah,0
1835, i love being silly,0
1834, hmmm...my first,0
1833, hes sweet to me and willing to do anything for me. but hes very selfish when it comes to being truely selfless sometimes.,0
1774, people.,0
1775, itll only get harder. get on with it,0
1776, answer to both please :) r I think guys need to pull up thier pants. period. r I believe its sluttyly uncalled for for the thongs hanging out. Keep them in ya scrubbies. Period.,0
1777, I think it's no different than a woman to hit a man than a man to hit a woman  first of all. But up foremost  I believe that If a man is willing to hit a female  whom is half the size  half the strength  half the fury  then the man is half of what a real man is. He's gotta make up for something else if he feels the need to take advantage of a being thats smaller and weaker that themselves or thier own. r r Hence don't think im not a feminist like all other strong figured  well headed  a female can do anything a man can do  but lets face reality and we can't. So when it comes down to it  theres nooo reason a male should ever hit another female. Ever.,0
1778, Irresponsible. Your correct. I think theres  a time to party and a time to grow and and realize that your an adult now. its time for the party to be over!,0
1779, I think the same with all substance abuse while mothers are pregnant. IT SHOULDN'T BE USED!!!!! Not drinking  smoking cigs  pot  coke  shooting up  blahh tee blahh...its all the same. Dont do it. I think its very immature  selfish and uncaring for the unborn. They have no choice but to rely on the mother. NO CHOICE. SO as a mother  YOU should make the right choice for them.,0
1780, its dumb,0
1781, Ewwwwwweyy.,0
1782, theyre either trying to get through a bunch of questions or thats all they had to say on the topic of the question,0
1783, ignorance is reallly annoying. im guessing your meaning my anger? soo yeah i cant stand rudness. its not necessary and I can totally rip a persons head for trying to degrade another. It drives me crazzzy :0 haha,0
1784, the dryer eats them.,0
1785, I have no clue. What makes anyone do the mean things they do? we're all human. Humans are confusing.,0
1786, its good. i like how she incorporated her life in her newwest album. after her having a kid and all..,0
1787, Glee who? ha,0
1788, i like them :) hahaha,0
1789, they are yummy,0
1790, :],0
1773, our reason for existence,0
1791, I think there good :) I like most of your questions most of the time hahaha,0
1772, water.,0
1770, lay out and swim :),0
1753, i didnt eat. im sick :(,0
1754, mandrine oranges and chicken noodle soup. im sick and have been for the last two weeks.,0
1755, I havent seen it yet  i really like his cd though.,0
1756, crazyness.,0
1757, my blunt attitude.,0
1758, the cancer my little brother had to never come back!,0
1759, I dont think we will ever know ALL of what is truly hidden underneath the glaciers and ice caps of the sea but i think there may be creatures beyond our belief. Like an iccey polar dragon :) haha jk,0
1760, Rice :] haha,0
1761, rude people,0
1762, keep my mind busy. paint. draw  write. lay out and tan  clean  blahh lol,0
1763, bash my head against the wall hahaha ;),0
1764, cry like a baby,0
1765, write.,0
1766, uhhh not really anything.,0
1767, the bs.,0
1768, WATER!!!!!!!!!!!!!! :],0
1769, My selflessness,0
1771, My anger. I get frustrated to easily. It sucks thinking the world should be nice and everyone should respect one another. Its really annoying :/,0
1916, ah me. by griffen house.,0
1792, Who's tobey? the green goblin? idk not really a big spiderman fan. I guess he's better without him so he can have the girl :],0
1794, i like them. its sick though to think someone thought of all that stuff lol,0
1816, im sooo hungry now. idk of any right now haha im eating grapes.,0
1817, dove chocolate. haha,0
1818, helping someone without them knowing who did it.,0
1819, physical? hmm..uhh I guess that would be when I crashed going wayyy to fast down a hill on rollerblades in a dress and I fell into dirt that was better than concret but sure felt just as hard. Scraped all my legs  elbows and hands up. It hurt lol,0
1820, sharing my most intimate thoughts with another being  my boyfriend. i used to hate telling anyone anything. but i dont now.,0
1821, Hmm easter. its always within a week or so :),0
1822, Idk. I wouldn't be able to talk to you!! :( hahha its taken me too long to catch up on here. I feel like its been forever. :0,0
1823, Hmm thats a tough one. I would hate it if I couldnt' bare my own child. that would be really hard. and i would probably pray my guts out before going the other route but if its enivetable then I guess I would adopt. Surrogate mothers are too hard to trust not them wanting the child in the end..that would be really hard.,0
1824, its all in your head. soo i'll say  LOVE.,0
1825, ive supported a friend that needed comfort.,0
1826, whats my birthstone?,0
1827, idk  what is it?,0
1828, idk,0
1829, being bored enough to get on formspring hahha jk. listening to nagging. i hate nagging.,0
1830, a hair dryer?,0
1831, nothing. my boo is studying and im FSing :D,0
1832, Confusing.,0
1815, grape. still is :),0
1793, Its overated.,0
1814, people.,0
1812, Haha Half korean. And yes I get super tann in the summer :],0
1795, its stupid.,0
1796, haha umm thats on the outside for people to buy beauty is on the skinny models but inside the store there's more for all shapes and beauty is really on the inside. the inside just doesnt sell,0
1797, knowing when your time to die is,0
1798, Okay Im super glad you asked me this question  only because its a common misconception about hiccups. Your not supposed to hold your breath. The reason you have hiccups in the first place  is lack of oxygen. So the usual hold your breath till your face turns blue and still keep holding it  isn't what makes them go away. Its the deep breath you take after holding your breath :]r r So to relieve my hiccups  I hold my breath ;) haha only to take a bigger breath afterward.,0
1799, H2o,0
1800, Hahaha I like everything thats etiable. :D soooo like chipotle is one of my many favoritees :) r r Buuuuut I really enjoy tacos  kung pao  chicken veggie penne-my creation ;] cajun rice. Pancakes always. I love ALL veggies and fruit is awesome. hahar I also like to try new foods. Exotic things noone would ever try! Ive had Sate Torpedo ;) haha I wouldn't suggest it.r r I don't eat fast food or frozen gourmet meals. Processed food grosses me out :P yukkkkie.,0
1801, Honesty. I don't have many true friends.,0
1802, i can tell you what i dont want to see happen before i die.....,0
1803, Elequant. Its how I do. haha Dress nicely. I don't really dress myself to get other guys attention. I like to look pretty is all,0
1804, Answering a better  more creative question.,0
1805, them disagreeing with me,0
1806, it calms my mind in the world khaos of insanity.,0
1807, Yeah it definantly has a smell. Distinctly sex smell..haha,0
1808, idk,0
1809, tea ach gee means that i spelled out my initials to be more creative. haha t h g. tosha haejin goodin. tea ach gee. and no i dont know what emahsnouoy means  what is it?,0
1810, Free cookies at Subway! Start the week off right with a Free Cookie at Subway! Recieve 10 points redeemable for a free cookie with any purchase today.r r Of course it had to be the longest text ever. haha I had a subway card and get those dumb texts all the time hahaha,0
1811, anger and greed.,0
1813, I've had a lot in the last year.,0
1752, Laid around with timothy :) watched movies and made each other dinner.,0
1917, We are family.,0
1919, Its sunday so i can sleep in :),0
2025, Korean american i guess. But im the whitest asian chick youd ever talk to :) ha,0
2026, G R I P P O S !!!!!,0
2027, Strawberry :],0
2028, the cheesey kind,0
2029, Dont know of any off the top of my head.,0
2030, vanilla version of the oreo :],0
2031, Wild flowers. <3,0
2024, Currently. the 2010 camaro.r Its so beastttt :],0
2032, apple,0
2034, emarosa. they have their own genre haha,0
2035, Don't have one really i guess,0
2036, neck,0
2037, I like parks :],0
2038, Hmm..Ah me. by griffen house. it puts me in a good mood :),0
2039, I dont watch tv much  especially in the warmer months.r But if I were to be strapped to a chair and placed in front of a television. It would be how its made or the animal planet :],0
2040, Smiling at them. It seems to work pretty well. :],0
2033, chicken salad :],0
2023, being able to hide my feelings.,0
2022, live life love,0
2021, Hands.,0
2004, when timmy gets home :),0
2005, Look below. I wrote an entire book about how he's the best :] haha,0
2006, babaysitting and lawn mowing until i was of age to get a legal job. and that was a gold star chili the restuarant.,0
2007, Hmm..I guess it prolly be when my family went to the smokey mountians and we stopped by a creek on the side of the road. I had some pretty funny events happen there :],0
2008, buncha kind things have been done for me. BUNCH!,0
2009, ummmm..,0
2010, Vagabond.,0
2011, Gogurt :],0
2012, I love you...? haha,0
2013, the one im in now. one year and 3 months,0
2014, in theaters....SHUTTER ISLAND,0
2015, Quit my job of a year and half at Kroger to go on a girls vacation after I graduated to panama city  fl. :) I did it in two days and took the money I had to go have fun,0
2016, Success.,0
2017, bloody mary. for sureeee,0
2018, only one car.. :( booo,0
2019, not too much. we're okay! :) hahaha How are you? I missed talking to you actually.,0
2020, I love cheese cubes.,0
2041, the universal dance man,0
2042, I don't watch tv.,0
2043, outside. smile r inside. personality,0
2044, I was two years ahead in college. just graduated hs and feel into drinking. got 2 dui's within 6 months  got accepted into nursing school-something ive worked my entire life for  and didnt go because i thought i was in love and was going to cali with this dude. Got kicked off the nursing list  lost my job  went to jail for 15 days  gotta go to Clermont Recovery Center for drinking  im out a lot of money and still can't get a job due to no money. Therefore i cant get back on the nursing list and cant go back to school until i get a job... So now im just not working. waiting and trying to get my life back together all while i ruined it for a little fun. Thats my funny story. How funny was that?,0
2066,2,0
2067, eminem anything! he's whole entire cd willl  be out on th,0
2068, veryy intelligent :],0
2069, accomplishment,0
2070, Like a week.,0
2071, oh gosh. bavarian creme. not whipped. creme! and the kind with the chocolate icing on top. i love those things.,0
2072, my sweet sixteen ring.,0
2073, summer sandals,0
2074, Always. haha sorry i didnt answer last night. I was half asleep when you called.,0
2075, i was 18,0
2076, I went to a wedding party this saturday! :] it was fun. I danced a lot ahhaha,0
2077, Last night about 11 o'clock,0
2078, Laswtnight.,0
2079, nahh its humorous usually,0
2080, within a week or two. depends on what they say happened.,0
2081, when i was 20,0
2082, Flowers from my bf yesterday :),0
2065, I lovee fruit.r But i would say strawberries. no watermelon. berries! blue  rasp  black..ughhh maybe melon. oh lovee apples and bananas. Hmmm..pineapple. Anything but the little bright red cherries. there imposter cherries. ha,0
2003, mr. deeds. hilarious :),0
2064, myspace for the freedom of creativity :] and facebook for the social aspect.,0
2062, I think thanksgiving. No gifts and stress. and tonss of FOOD! :] everyone just getting together to hang out and be with each other  thanking for everything we've all got. :] I love it.,0
2045, just kidding :] ahha,0
2046, What doesn't kill you  only makes you stronger.,0
2047, American korean. So like half korean &amp; half whitee :] But im so the whitest korean  girl you'll ever talk to.,0
2048, tosha haejin goodin. real as it gets lol,0
2049, yellow.,0
2050, that everyone has a secret.,0
2051, ah me by griffen house =D,0
2052, im a lover not a fighter.,0
2053, I think it was horrible and people forget that things like that have happened! It happened for reasons unbelievable but im sure its because the kid wanted attention and was just acting out in an insane way. Its hard to know why it really happened.,0
2054, wanting to help everyone but myself.,0
2055, im living it. i think nightmares are never worse. you can always find one scarier and more wrose.,0
2056, Kindness to strangers.,0
2057, Hmm.. I've done a lot of crazy stuff. Stupid more than crazy.,0
2058, panama city  FL.,0
2059, i would say carrie underwood concert. she puts on an awesome show! :),0
2060, Dropped it in the sink when I was doing dishes. never talk on your phone and do dishes. Your doomed as soon as you start it..,0
2061, Love-Sweet November. r Comedy-Mr. Deeds :],0
2063, oh gosh!! i love jd. hmmm.. i really love pirates of the carribean for shiz. but i really liked secret window as well.,0
2002, toilet paper.,0
2001, my need to help others so much.,0
2000, We have exits ramps that are for getting on and off at the same time  when most states have them separate. Most people don't realize that :) haha,0
1941, mac and cheese,0
1942, A painted wooden dragon.,0
1943, Ummm..Im not  a quitter.,0
1944, awkward? i dont have too many awkward situations in my life.....so to think of right now idk really..hmmmm ill get back to you on that.,0
1945, Painful? I had to tell my parents that I had gotten a dui and was going to jail for 15 days.,0
1946, shutter island,0
1947, umm a homeless guys with blackberry haha,0
1948, I think the mama song :) hahar It was really pretty and it was the first time I had heard it  so live was awesome.,0
1949, t tosh and thats it i think lol miss attitude.,0
1950, Doug!!!!!!!,0
1951, Hmmm.. its a tie. I loved all the Bailey School Kids Series and Dr. Suess books. But the BFG. All time favorite childhood book.,0
1952, im still in love with my first love.,0
1953, Hmm we just had one but i cant remember what it was..haha oh well,0
1954, my life to get back on track. ... oops i told. does that mean it wont come true?,0
1955, I was on my way to work. Driving.,0
1956, Middle school? Well I've never been emo haha but I don't think Ive been any of those. I was really independent from the beginning. Sooo I was the girl that had glasses and wore the straight legged jeans till jr high but was really funny and everyone liked &amp; was friends with anyways. Areopostale was instyle bigtime when I was in middle school so idk I was friends with everyone though. r And I didn't wear makeup till I was a Jr in HighSchool!! haha,0
1957, Carefree  fun  laughing  giggly  silly girl that loved barbies and using her imagination and learning and acting like she was older and more mature than she ever was.. :) haha,0
1940, hmmm i havent been scared in a while,0
1958, Being pulled over by the cops.  I hate that.,0
1939, shutter island,0
1937, i think to my brother..for his birthday. :],0
1920, 10ish,0
1921, 3:39 pm,0
1922, Here? 7:51 am :],0
1923, its not.,0
1924, popcorn!!! twizzlers. and some mike and ikes.,0
1925, My independence.,0
1926, Stupidity.,0
1927, Idk really. I think im an alien :],0
1928, summer :],0
1929, swine flu.,0
1930, Sassy. she was a cat. i hate cat's now. funny and weird huh?,0
1931, you felt like you could fly :D,0
1932, Its so long to explain. lol I have weird dreams that totally blow me away when i wake up. thats all ill leave it at. haha my mind is very creative sometimes . it suprises even me lol,0
1933, when I was a child without any worries :] everything was awesome and all things you did were cute.,0
1934, The love of my life :],0
1935, Blahhhh,0
1936, gift. a necklace,0
1938, Shutter Island for both. paid at the theaters :],0
1918, be true to others to hope others will be true to you,0
1959, i would say. cool im adopted?!! haha and then say welp that was a shocker. and go on with life. cause its not by blood who is your parents. its who took care of you all your life and cares for you and loves you! :),0
1961, unpredictable.,0
1983, a kids cereal. :],0
1984, creative things.,0
1985, marital arts haha,0
1986, i <3 blink.,0
1987, Its a chicken finger :],0
1988, A cami and gym shorts :] haha,0
1989, Hmmm..I know a lot. Umm I guess psychology. The brain. It interests me just because people are interesting and dumb and so confusing.. I'd like to know more about that. :),0
1990, FLOOR.,0
1991, Chest.,0
1992, Seeing all the people that have passed away and just living for yourself and not the worldly pleasures like money and sex and blahhh bull crap,0
1993, formspringg haha noo..my boyfriend. Were always out staying busy.,0
1994, Formspring. itunes. and fb :],0
1995, being lied to,0
1996, fly in a plane.,0
1997, tasha. instead of Tosha :),0
1998, hmmm...the mac and cheese im eating right now. haha,0
1999, Hmm.. I like to smoke pot a little bit,0
1982, something special. my heart's desire.,0
1960, Intriguing.,0
1981, Have you ever heard that song by carrie underwood...cheated? that with a little of my own spice. :] ahahaha,0
1979, ExpLOrE tHe WOrlD   :D,0
1962, Eww three more words :] hahar hello. there. goodbye.,0
1963, timmy. wanna. peanut.,0
1964, i hate you.,0
1965, idk there are a ton of disease out there. but if your just wanting a random disease to look up and learn about. Look up INFERTILE SCHITZEPHRENIA. Its when a child or adolescent is very smart but go into stages and suck their thumbs and act as if they are two or three to  get attention. like an adhd child would run around crazily to get attention. its pretty bad.,0
1966, worse? that there isn't.,0
1967, phsycology. i like to learn about the brain,0
1968, i think the death jokes are worse.,0
1969, a debatable question.,0
1970, hahhaha I would probably die of laughter.,0
1971, i wouldnt catch one.,0
1972, I would say ok.,0
1973, bust their face.,0
1974, look around see if anyone is there  but if im the last one there..pocket it :) haha,0
1975, wonder why im in it? and whos it was,0
1976, Give it back to them. I don't really hate anyone..,0
1977, kill them,0
1978, id keep swimming :],0
1980, hahha laugh. really hard!! :),0
1751, lay in bed with my boyfriend :],0
1750, davey jones. haha,0
1749, its not my bedroom . but tan. blahhh,0
1520, te,0
1521, Not really,0
1522, Not really. Traits of people that I hate? Most definantly.,0
1523, nahhh,0
1524, hmm..i dont think so,0
1525, vomit.,0
1526, i like to be nakeed,0
1519, no not at all.i dont people thought when they went to vote this past year.,0
1527, yes. my sis usually,0
1529, Yup sure is :),0
1530, nahhhh. you cant help your lungs are only as strong as god made them,0
1531, kkk?,0
1532, Yep so far :]r He was diagnosed when he was 2 and he's 8 now. So usually if the cancer is going to reoccur it does between 4-6  but we don't want to get cocky. The oldest person with his type of cancer has only lived to be 22. its kind of scary.. but thanks for asking! :] he's doing great now.,0
1533, Yes.,0
1534, in between. i have a boyfriend that likes to contribute to my cleaniness with his messiness.,0
1535, Yes it is :],0
1528, YES! people just dont know what it is.,0
1518, Yes. because you think with your heart not your brain  and thats the most dangerous thing you can do. its not using your brain at all?!! Sometimes i wish i had a pair of im in love see past the bullcrap glasses to put on to see a little clearer with days are a little dreary..,0
1517, NOT AT ALL,0
1516, I believe both are good :) i had an awesome elaborate answer to this but formspring didnt make it show up so that is all.,0
1499, Nahh i hadn't been on in a while. your good,0
1500, u can scroll my page. thanks.,0
1501, Ohhh well i didnt know you were doing that  you know since the questions come backwards to you..hahhaa sorry about all the show your face comments. hahha,0
1502, nahhh,0
1503, Ate it?,0
1504, heart,0
1505,3,0
1506, ooooggggahhh booogahhhh,0
1507, I honestly can't say until I go and see them?,0
1508, gotta take for something else they dont have or want,0
1509, positive :],0
1510, Im not a nurse yet. But I would say the neverending need to keep helping people. Its more than the average person could do... r Maybe this way  I can make a difference. If not in the world  in someone's life. :],0
1511, Yes she is by blood. Always has  always will be :),0
1512, Si. hahah YEs.,0
1513, i'd like to know..if ya find out let me know!,0
1514, Its better for me to get too little. I can get more done! haha but its healthier to sleep more.,0
1515, Nahhhh its cute,0
1536, I think they are in starwars  yes? haha,0
1537, Idk where anything gets its name from. But i would like to name something sometime! :(,0
1539, KFC mashed potatoe bowl :),0
1540, My bed is on the floor unfortuantly. I know I hate it too! We're moving though :0,0
1562, mmm what?,0
1563, about schmidt.,0
1564, huh,0
1565, nahh,0
1566, beach.,0
1567, repeat.,0
1568, Entertainingly cheesy :],0
1569, Mabuti :) Out of bed at least  I had no energy forever. haha Just the bad case of a head cold I guess. Thanks for asking =],0
1570, :[ computers are dumb sometimes. and yup you too! I had like 110 because of you :] Well and cause I didnt get on all weekend..haha,0
1571, everyone would learn true kindness.,0
